ticket_id,category,ticket_text,sentiment_score,sentiment_label,escalated,resolution_hours
TICKET00532,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,5.8
TICKET00533,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,11.1
TICKET00534,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,0.7
TICKET00535,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,6.2
TICKET00536,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,5.1
TICKET00537,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,8.3
TICKET00538,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,5.6
TICKET00539,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,1,2.8
TICKET00540,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,10.9
TICKET00541,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,18.6
TICKET00542,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,2.9
TICKET00543,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,3.8
TICKET00544,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,1.7
TICKET00545,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,1,0.8
TICKET00546,Account Access,I can't access my account from my new phone.,0.0,Neutral,1,35.3
TICKET00547,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,14.2
TICKET00548,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,0.1
TICKET00549,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,1.6
TICKET00550,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,7.1
TICKET00551,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,4.0
TICKET00552,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,12.0
TICKET00553,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,1,11.7
TICKET00554,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,3.5
TICKET00555,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,12.7
TICKET00556,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,3.0
TICKET00557,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,4.3
TICKET00558,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,0,9.4
TICKET00559,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,7.7
TICKET00560,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,1,11.4
TICKET00561,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,5.4
TICKET00562,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,1,13.6
TICKET00563,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,0,8.3
TICKET00564,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,5.8
TICKET00565,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,1,27.2
TICKET00566,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,14.6
TICKET00567,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,5.5
TICKET00568,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,7.9
TICKET00569,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,2.1
TICKET00570,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,10.8
TICKET00571,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,2.3
TICKET00572,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,0,10.7
TICKET00573,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,3.7
TICKET00574,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,10.8
TICKET00575,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,3.5
TICKET00576,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,1,7.2
TICKET00577,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,8.9
TICKET00578,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,8.9
TICKET00579,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,6.8
TICKET00580,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,9.2
TICKET00581,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,0.8
TICKET00582,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,1,32.2
TICKET00583,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,7.9
TICKET00584,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,1,11.1
TICKET00585,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,1.8
TICKET00586,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,0,7.1
TICKET00587,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,1,41.8
TICKET00588,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,12.9
TICKET00589,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,2.9
TICKET00590,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,6.4
TICKET00591,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,5.9
TICKET00592,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,7.8
TICKET00593,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,6.6
TICKET00594,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,3.1
TICKET00595,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,10.7
TICKET00596,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,7.0
TICKET00597,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,11.0
TICKET00598,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,3.5
TICKET00599,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,8.7
TICKET00600,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,0,2.5
TICKET00601,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,11.7
TICKET00602,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,1,11.7
TICKET00603,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,5.1
TICKET00604,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,1,50.2
TICKET00605,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,8.7
TICKET00606,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,1,31.2
TICKET00607,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,1,27.9
TICKET00608,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,11.1
TICKET00609,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,0,6.9
TICKET00610,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,12.9
TICKET00611,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,1,1.9
TICKET00612,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,0.8
TICKET00613,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,13.4
TICKET00614,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,1,10.6
TICKET00615,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,2.0
TICKET00616,Account Access,I can't access my account from my new phone.,0.0,Neutral,1,9.5
TICKET00617,Account Access,"Two-factor authentication code never arrives, I'm stuck.",0.1877,Neutral,1,22.2
TICKET00618,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,5.1
TICKET00619,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,3.7
TICKET00620,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,1,19.7
TICKET00621,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,1.6
TICKET00622,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,0,10.1
TICKET00623,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,1,35.5
TICKET00624,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,0,2.7
TICKET00625,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,3.0
TICKET00626,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,2.6
TICKET00627,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,16.8
TICKET00628,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,8.2
TICKET00629,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,4.4
TICKET00630,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,9.8
TICKET00631,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,18.5
TICKET00632,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,1,3.6
TICKET00633,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,2.7
TICKET00634,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,3.3
TICKET00635,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,7.1
TICKET00636,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,5.9
TICKET00637,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,3.4
TICKET00638,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,6.7
TICKET00639,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,1,15.3
TICKET00640,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,9.5
TICKET00641,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,0,3.1
TICKET00642,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,14.8
TICKET00643,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,6.8
TICKET00644,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,14.4
TICKET00645,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,9.8
TICKET00646,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,1,4.7
TICKET00647,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,5.2
TICKET00648,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,0,28.2
TICKET00649,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,7.7
TICKET00650,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,6.0
TICKET00651,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,5.9
TICKET00652,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,10.2
TICKET00653,Account Access,I can't access my account from my new phone.,0.0,Neutral,1,6.9
TICKET00654,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,1,28.8
TICKET00655,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,3.4
TICKET00656,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,1,10.6
TICKET00657,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,3.8
TICKET00658,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,0,3.3
TICKET00659,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,7.3
TICKET00660,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,4.8
TICKET00661,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,0.5
TICKET00662,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,17.6
TICKET00663,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,1.7
TICKET00664,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,17.0
TICKET00665,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,6.5
TICKET00666,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,1.1
TICKET00667,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,4.6
TICKET00668,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,17.6
TICKET00669,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,1,49.7
TICKET00670,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,1.6
TICKET00671,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,6.2
TICKET00672,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,9.1
TICKET00673,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,0,16.6
TICKET00674,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,4.4
TICKET00675,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,0,2.8
TICKET00676,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,5.4
TICKET00677,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,10.2
TICKET00678,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,8.2
TICKET00679,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,0,6.6
TICKET00680,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,5.6
TICKET00681,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,9.4
TICKET00682,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,7.0
TICKET00683,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,0,4.6
TICKET00684,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,1.1
TICKET00685,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,6.4
TICKET00686,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,7.6
TICKET00687,Account Access,"Two-factor authentication code never arrives, I'm stuck.",0.1877,Neutral,0,7.1
TICKET00688,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,3.4
TICKET00689,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,5.0
TICKET00690,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,3.0
TICKET00691,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,1.6
TICKET00692,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,2.0
TICKET00693,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,10.6
TICKET00694,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,23.0
TICKET00695,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,13.5
TICKET00696,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,3.3
TICKET00697,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,0,11.1
TICKET00698,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,6.8
TICKET00699,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,1,15.4
TICKET00700,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,3.3
TICKET00701,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,1,14.2
TICKET00702,Account Access,"Two-factor authentication code never arrives, I'm stuck.",0.1877,Neutral,0,4.4
TICKET00703,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,2.4
TICKET00704,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,1.7
TICKET00705,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,11.5
TICKET00706,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,1,12.2
TICKET00707,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,4.3
TICKET00708,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,10.4
TICKET00709,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,6.3
TICKET00710,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,1,43.8
TICKET00711,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,7.5
TICKET00712,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,4.1
TICKET00713,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,7.5
TICKET00714,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,12.4
TICKET00715,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,0,17.6
TICKET00716,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,6.5
TICKET00717,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,11.6
TICKET00718,Account Access,"Two-factor authentication code never arrives, I'm stuck.",0.1877,Neutral,0,6.3
TICKET00719,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,2.9
TICKET00720,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,11.6
TICKET00721,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,2.4
TICKET00722,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,1,26.2
TICKET00723,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,14.4
TICKET00724,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,1,31.4
TICKET00725,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,1,17.6
TICKET00726,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,2.7
TICKET00727,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,13.3
TICKET00728,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,0,1.4
TICKET00729,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,8.5
TICKET00730,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,1,15.1
TICKET00731,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,4.8
TICKET00732,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,3.2
TICKET00733,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,0,7.2
TICKET00734,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,1,17.3
TICKET00735,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,1,20.8
TICKET00736,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,44.1
TICKET00737,Account Access,I can't access my account from my new phone.,0.0,Neutral,1,6.9
TICKET00738,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,9.4
TICKET00739,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,3.3
TICKET00740,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,1.8
TICKET00741,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,1,14.0
TICKET00742,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,12.8
TICKET00743,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,9.6
TICKET00744,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,4.4
TICKET00745,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,4.5
TICKET00746,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,10.9
TICKET00747,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,3.3
TICKET00748,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,3.2
TICKET00749,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,5.3
TICKET00750,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,2.4
TICKET00751,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,1.5
TICKET00752,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,8.1
TICKET00753,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,4.8
TICKET00754,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,0,1.5
TICKET00755,Shipping/Delivery,Can you tell me when my order will actually ship?,0.0,Neutral,0,7.4
TICKET00756,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,2.5
TICKET00757,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,0,11.7
TICKET00758,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,2.9
TICKET00759,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,1,2.8
TICKET00760,Account Access,"Two-factor authentication code never arrives, I'm stuck.",0.1877,Neutral,1,14.0
TICKET00761,Billing,Why is my bill higher than usual? I did not change my plan.,0.0,Neutral,0,20.1
TICKET00762,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,1,16.6
TICKET00763,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,0,8.3
TICKET00764,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,10.9
TICKET00765,Technical Issue,The website has been down for me since this morning.,0.0,Neutral,0,4.5
TICKET00766,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,0,6.0
TICKET00767,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,1,4.6
TICKET00768,Technical Issue,"Login page won't load, tried on two browsers already.",0.0,Neutral,1,8.1
TICKET00769,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,6.1
TICKET00770,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,4.4
TICKET00771,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,1,1.7
TICKET00772,General Inquiry,Just wanted to ask about your return policy before I buy.,0.0,Neutral,0,8.1
TICKET00773,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,1,42.4
TICKET00774,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,0.6
TICKET00775,Shipping/Delivery,"The package arrived damaged, very disappointed with the packaging.",-0.7425,Negative,1,60.7
TICKET00776,Shipping/Delivery,"This delay is unacceptable, I needed this for an event.",-0.6486,Negative,0,6.7
TICKET00777,Shipping/Delivery,My order was supposed to arrive three days ago and there's no update.,-0.296,Neutral,0,12.3
TICKET00778,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,14.3
TICKET00779,General Inquiry,Do you offer student discounts on annual plans?,0.0,Neutral,1,2.5
TICKET00780,Account Access,I can't access my account from my new phone.,0.0,Neutral,0,10.4
TICKET00781,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,8.2
TICKET00782,Shipping/Delivery,Tracking says delivered but I never received anything.,0.0,Neutral,0,23.7
TICKET00783,Billing,This is the third time I've been overcharged. Extremely frustrating.,-0.4927,Negative,1,41.6
TICKET00784,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,1,13.0
TICKET00785,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,5.9
TICKET00786,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,4.0
TICKET00787,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,0,8.6
TICKET00788,Account Access,"My account got locked after too many login attempts, please help.",0.6124,Positive,0,1.4
TICKET00789,Account Access,"Someone please unlock my account, I've been trying for an hour.",0.3182,Positive,0,1.3
TICKET00790,Billing,"I was charged twice for my subscription this month, please refund the extra charge.",0.128,Neutral,0,0.8
TICKET00791,General Inquiry,"Thanks for the quick help earlier, just confirming the update went through.",0.6808,Positive,0,2.7
TICKET00792,Billing,"My invoice shows an incorrect amount, can someone check this?",0.0,Neutral,0,7.9
TICKET00793,Account Access,I forgot my password and the reset link isn't arriving in my email.,0.0,Neutral,1,16.8
TICKET00794,Technical Issue,"I can't upload files anymore, getting an error message constantly.",-0.4019,Negative,0,4.3
TICKET00795,General Inquiry,What are your customer support hours on weekends?,0.4019,Positive,0,3.8
TICKET00796,Technical Issue,"Nothing is working today, this is the worst experience I've had.",-0.6249,Negative,1,4.1
TICKET00797,Billing,I need a receipt for last month's payment for my records.,0.0,Neutral,0,7.5
TICKET00798,Technical Issue,"The app keeps crashing every time I try to log in, this is really annoying.",-0.4576,Negative,0,12.3
TICKET00799,General Inquiry,"Loved the recent update, just wanted to say the new dashboard looks great.",0.8402,Positive,1,26.6
